0.08,1338.00,5
0.05,777.26,5
0.06,881.48,5
0.06,1070.27,5
0.05,900.07,5
0.06,1182.37,7
0.08,1550.50,7
0.07,1270.34,7
0.07,1330.79,7
0.07,1170.47,7
0.08,1489.27,9
0.08,1582.46,9
0.07,1448.51,9
0.07,1185.57,9
0.07,1299.18,9
0.08,1527.96,11
0.07,1166.47,11
0.08,1406.38,11
0.07,1394.08,11
0.08,1590.35,11
0.08,1695.00,13
0.07,1471.80,13
0.08,1499.64,13
0.07,1464.85,13
0.07,1343.64,13
0.08,1693.74,15
0.08,1594.76,15
0.08,1646.22,15
0.08,1672.51,15
0.08,1484.28,15
